Club,Player Name,Position,Status,Resting Heart Rate (bpm),Max Heart Rate (bpm),HRV (ms),VO2 Max (ml/kg/min),Weight (kg),Reaction Time (ms),Match Consistency Variance,Minutes Played,Injury Frequency,Recovery Time (weeks),Training Hours,Heart Rate Zone,Fatigue Score,Injury Risk,Readiness Score,Player ID,League,Team
Arsenal,Player_Ars_3,Defender,Optimal,50,153,91.6289265935586,36.3750500586414,78.7767412931103,288.597774823619,0.346345275272922,2893,0,0,14.1750608402789,Zone 1 (Rest),87.223796486539,0.0,26.6537125265758,1217,Bundesliga,Team_17
Manchester United,Player_Mans_2,Midfielder,Optimal,64,150,60.5468785930799,41.5071812070492,80.7514319150674,253.434627502946,0.399964299787989,2770,0,0,15.5543170560263,Zone 1 (Rest),110.840029264247,0.0,-5.85731297607858,1218,Bundesliga,Team_18
Chelsea,Player_Che_25,Forward,At Risk,80,198,97.7623735874645,40.788536227370095,81.1672551754707,485.049663483133,0.680575345127334,1480,2,11,6.56427428252794,Zone 1 (Rest),37.279822337531506,2.02574555953037,51.1470138774258,1219,Bundesliga,Team_19
Brighton & Hove Albion,Player_Bri_21,Midfielder,Recovering,63,201,47.4842050525047,59.9087503238262,85.6708828151262,404.289137808718,0.563640909286642,1799,1,4,7.44187314491469,Zone 1 (Rest),63.5015841206369,1.41494177797907,21.8365031122856,1221,Bundesliga,Team_1
West Ham United,Player_Wes_20,Midfielder,Recovering,55,193,38.5735066657761,34.0644618217217,87.0449547844424,377.308101364606,1.01127546220075,1260,3,3,8.62858231609975,Zone 1 (Rest),96.5481236765541,1.80269677586329,-12.3886814451069,1222,Bundesliga,Team_2
Newcastle United,Player_New_21,Midfielder,Optimal,53,184,74.7103740350916,48.2825950505785,84.8261368670062,273.36143805614,0.407721957456536,2509,0,0,12.4858025771494,Zone 1 (Rest),69.9012613175828,0.0,28.8541890043953,1223,Bundesliga,Team_3
Luton Town,Player_Lut_17,Forward,At Risk,84,201,79.5914347195296,50.5731320797855,70.0332758135431,403.862538528461,0.697555905678478,711,1,11,7.18123013178579,Zone 1 (Rest),17.842177932192,2.09950091468384,55.8817855060314,1224,Bundesliga,Team_4
Aston Villa,Player_Ast_17,Forward,At Risk,71,209,62.5016890758947,56.0273383163904,82.9976557191493,446.723166008463,0.799443510491887,660,1,7,8.18088682354116,Zone 1 (Rest),19.081051491162,1.56458026650278,47.5827635890541,1225,Bundesliga,Team_5
Crystal Palace,Player_Cry_7,Goalkeeper,Recovering,62,200,54.8014397979306,32.598598490714,89.1246089418813,473.309596349817,1.07180916360715,1410,3,4,9.54971571927196,Zone 1 (Rest),79.4620398155252,1.33756725323397,3.96899923655972,1226,Bundesliga,Team_6
Bournemouth,Player_Bou_3,Forward,Recovering,52,197,45.0728186149913,54.6297271940623,88.743540267583,344.089200849084,1.38618177212935,1375,3,8,8.17707178430955,Zone 1 (Rest),56.1738295437265,2.98455892313984,22.0957950585417,1228,Bundesliga,Team_8
West Ham United,Player_Wes_20,Midfielder,Recovering,55,193,38.5735066657761,34.0644618217217,87.0449547844424,377.308101364606,1.01127546220075,1260,3,3,8.62858231609975,Zone 1 (Rest),96.5481236765541,1.80269677586329,-12.3886814451069,1229,Bundesliga,Team_9
Chelsea,Player_Che_3,Midfielder,Optimal,54,169,67.263908672057,58.1690112266726,77.5017538429836,240.085141676364,0.284802321457653,2301,0,0,16.1495026315265,Zone 1 (Rest),59.2216186591408,0.0,39.1782847571531,1230,Bundesliga,Team_10
Manchester United,Player_Mans_4,Midfielder,Optimal,57,188,86.862927823712,50.4061540180759,83.1695517520692,252.016350111199,0.440872600127416,2053,0,0,19.6797376543982,Zone 1 (Rest),47.3384655041017,0.0,47.8354342221735,1231,Bundesliga,Team_11
Newcastle United,Player_New_14,Midfielder,Underperforming,59,195,92.6979883396477,37.6124658695316,89.9493580111267,473.61133802149,1.30592540011762,1530,2,0,5.40459641525626,Zone 1 (Rest),44.03730369128849,0.399205409192605,44.242641291226,1232,Bundesliga,Team_12
Manchester City,Player_Man_6,Midfielder,Optimal,63,172,80.833370401033,49.223440486987,82.1133462169538,274.732011013738,0.315876852955632,2791,0,0,13.5675332669359,Zone 1 (Rest),70.4860622709219,0.0,34.6341561727315,1233,Bundesliga,Team_13
Burnley,Player_Bur_20,Defender,Underperforming,54,196,80.1483354833628,47.5683172608992,88.575503690538,450.907383180492,0.945452929734288,1107,3,0,8.50467682509,Zone 1 (Rest),29.2589744449815,0.440117798708115,50.2335093363676,1234,Bundesliga,Team_14
Brighton & Hove Albion,Player_Bri_24,Defender,Optimal,53,171,91.4700134061775,49.4153241294957,67.8802692779596,227.156876475104,0.289158853124362,2360,0,0,15.062660594952,Zone 1 (Rest),52.545397390245505,0.0,51.6607837107765,1235,Bundesliga,Team_15
West Ham United,Player_Wes_5,Defender,Recovering,51,191,49.9587630593417,46.0070975804681,79.8799353917807,318.456958414651,1.09632151886037,1435,1,2,7.02119864822105,Zone 1 (Rest),62.738644559782,0.855260307858373,17.3964482094387,1236,Bundesliga,Team_16
West Ham United,Player_Wes_24,Defender,Underperforming,57,206,63.592486171311,30.0463509580963,61.3248580853349,368.356480947352,1.13290633067843,1410,1,0,5.02832907264784,Zone 1 (Rest),74.0572522957025,0.312730690663616,9.50562370568196,1237,Bundesliga,Team_17
Bournemouth,Player_Bou_25,Midfielder,Optimal,61,186,83.0752480524483,51.278391335112495,75.0083560562328,206.939408590418,0.135950740694464,2657,0,0,11.2748568014025,Zone 1 (Rest),62.636073459719,0.0,38.557831144001,1238,Bundesliga,Team_18
Nottingham Forest,Player_Not_6,Forward,Optimal,56,181,67.0758780329594,59.746723171590894,73.3231067071986,253.187176650502,0.449447411494886,2610,0,0,18.913182063603,Zone 1 (Rest),65.5987836239751,0.0,33.8253135804283,1239,Bundesliga,Team_19
Wolverhampton Wanderers,Player_Wol_19,Defender,At Risk,71,192,82.6642103562185,43.1406099646821,86.951593997521,379.90375691738706,0.826794705857777,1508,3,6,5.49368603441333,Zone 1 (Rest),42.4401402753239,1.9818060603799,43.4191041904045,1240,Bundesliga,Team_20
Aston Villa,Player_Ast_6,Defender,Optimal,51,158,74.8866809535005,38.6415376588839,73.1821496908336,261.293958249453,0.477230335097883,2413,0,0,19.2831753284858,Zone 1 (Rest),84.0533743645268,0.0,18.654964713834,1241,Bundesliga,Team_1
Chelsea,Player_Che_23,Defender,Optimal,51,186,60.0935756250311,49.3539877641417,60.1576145567516,210.309374601375,0.225838622723764,2954,0,0,19.1731357546224,Zone 1 (Rest),100.246658493076,0.0,4.94672306241782,1242,Bundesliga,Team_2
Bournemouth,Player_Bou_10,Defender,Recovering,55,202,39.1380706732257,35.2903160797768,68.3967795673928,355.543817470169,0.535930182185973,1477,2,2,5.04843441370484,Zone 1 (Rest),107.301905814453,2.02443510508365,-16.2740193373518,1243,Bundesliga,Team_3
Chelsea,Player_Che_11,Defender,At Risk,75,206,76.030522435013,41.1928066261644,64.6572073779214,336.385626099054,1.36178562101352,1299,2,11,9.48715204909442,Zone 1 (Rest),41.779198568433,1.80226860132709,36.6233643168662,1244,Bundesliga,Team_4
Brentford,Player_Bre_20,Defender,Optimal,59,165,60.399151066338,54.4688732470982,76.0696979804274,283.611770320725,0.428555345160278,2335,0,0,12.0343647513609,Zone 1 (Rest),71.3411691803524,0.0,26.3799122018689,1245,Bundesliga,Team_5
Burnley,Player_Bur_25,Goalkeeper,At Risk,81,206,77.0399007787371,49.3548564966743,86.444134581815,412.879076067798,1.43295662552823,1219,1,2,5.96580004204216,Zone 1 (Rest),32.2164998941817,0.652734919827829,45.7176006704999,1246,Bundesliga,Team_6
Arsenal,Player_Ars_3,Defender,Optimal,50,153,91.6289265935586,36.3750500586414,78.7767412931103,288.597774823619,0.346345275272922,2893,0,0,14.1750608402789,Zone 1 (Rest),87.223796486539,0.0,26.6537125265758,1247,Bundesliga,Team_7
Liverpool,Player_Liv_21,Forward,Optimal,50,187,77.4534332642622,56.0421849805347,89.3370200626281,255.600503864258,0.229074555311034,2079,0,0,15.277011090863,Zone 1 (Rest),48.2478974971103,0.0,45.5870164426132,1248,Bundesliga,Team_8
Newcastle United,Player_New_10,Forward,At Risk,84,205,76.3791141202082,48.4537822679238,84.6541933170326,300.247335951882,0.800853108353255,1479,3,8,6.99657957904654,Zone 1 (Rest),40.1527698441988,2.05841192912366,41.3073788019186,1249,Bundesliga,Team_9
Manchester City,Player_Man_18,Midfielder,Recovering,60,207,57.7408085483569,57.5467870676196,67.7382488314547,431.996809206836,1.31722220020122,1516,1,3,9.98126849878962,Zone 1 (Rest),45.9245871031995,0.694051012159277,33.5086997646266,1250,Bundesliga,Team_10
Crystal Palace,Player_Cry_22,Midfielder,At Risk,74,195,70.9881526019157,56.1393098176799,73.7899461120798,409.315428406459,0.932816002209469,502,2,7,7.22770819370945,Zone 1 (Rest),12.7778881788642,1.75410677055174,58.6408073029392,1251,Bundesliga,Team_11
Luton Town,Player_Lut_1,Defender,Recovering,51,193,45.5188044645676,38.2621479545429,65.9803646841355,382.473297454936,0.572276947573177,1485,1,11,8.62643542177278,Zone 1 (Rest),85.7594126249391,3.0560399243798,-1.02510891493712,1252,Bundesliga,Team_12
Chelsea,Player_Che_9,Midfielder,At Risk,76,206,98.4428126987782,42.9732545550623,72.4387237118107,317.069933615729,1.49687425184595,1060,3,2,6.54968463134305,Zone 1 (Rest),25.2115084933181,0.775471071558506,56.4099799808361,1253,Bundesliga,Team_13
Manchester City,Player_Man_4,Forward,Optimal,51,169,69.6410186410405,53.6652703765092,78.2998997334786,283.319491173616,0.169345861403109,2080,0,0,12.5877998160002,Zone 1 (Rest),55.9919061122715,0.0,39.8309958019398,1254,Bundesliga,Team_14
West Ham United,Player_Wes_17,Forward,At Risk,77,192,66.0208596665365,56.3351386023906,66.2192700956267,456.47766589201694,1.23457792312141,603,2,10,8.9626069598146,Zone 1 (Rest),16.4537291457844,2.02798958097029,55.1574318349702,1255,Bundesliga,Team_15
Fulham,Player_Ful_13,Forward,Optimal,50,174,66.8835691718104,59.448399980802094,73.4644093723982,215.902500374026,0.172078301651259,2422,0,0,14.6171614381312,Zone 1 (Rest),61.2812601998092,0.0,37.3854649154042,1256,Bundesliga,Team_16
Aston Villa,Player_Ast_17,Forward,At Risk,71,209,62.5016890758947,56.0273383163904,82.9976557191493,446.723166008463,0.799443510491887,660,1,7,8.18088682354116,Zone 1 (Rest),19.081051491162,1.56458026650278,47.5827635890541,1257,Bundesliga,Team_17
Burnley,Player_Bur_17,Midfielder,At Risk,78,199,64.2720281600946,59.0680575876419,61.8068083470089,359.530055513656,0.798066201170004,897,3,10,9.22157432076191,Zone 1 (Rest),23.8704003448441,2.19339210976707,49.9847665341168,1259,Bundesliga,Team_19
Brighton & Hove Albion,Player_Bri_21,Midfielder,Recovering,63,201,47.4842050525047,59.9087503238262,85.6708828151262,404.289137808718,0.563640909286642,1799,1,4,7.44187314491469,Zone 1 (Rest),63.5015841206369,1.41494177797907,21.8365031122856,1260,Bundesliga,Team_20
Fulham,Player_Ful_20,Forward,Recovering,63,194,32.0505960092988,55.675196849682095,68.5727497377812,386.55337591985295,1.1854438832219,696,3,3,6.02700704239015,Zone 1 (Rest),39.3419560187076,3.10608575190543,24.9401220826151,1261,Bundesliga,Team_1
Manchester United,Player_Mans_22,Forward,Recovering,55,197,54.8382266153248,55.0100384953063,83.9861139275855,465.02653533856,0.686404986788144,1350,3,11,9.53933065231258,Zone 1 (Rest),45.067806936226305,2.676250313585,32.8834813068045,1262,Bundesliga,Team_2
Liverpool,Player_Liv_14,Midfielder,Optimal,57,172,97.2302930241426,57.1682550368602,72.8698208212506,275.08710677915,0.401817149633873,2872,0,0,13.7772888617629,Zone 1 (Rest),51.916604463601,0.0,59.5825253473267,1263,Bundesliga,Team_3
Fulham,Player_Ful_15,Defender,Optimal,50,161,86.8422113543966,38.7064844291047,88.7327442870026,231.198402032642,0.293000168094144,2099,0,0,17.8620565226106,Zone 1 (Rest),62.9764182875582,0.0,38.8647686310206,1264,Bundesliga,Team_4
Newcastle United,Player_New_8,Defender,At Risk,81,191,86.7841046453585,31.3986321141887,88.0042055957042,354.229487300037,1.09281199165342,566,2,11,6.66500956529099,Zone 1 (Rest),21.015984162452,2.24751390895032,50.8726453387933,1265,Bundesliga,Team_5
Everton,Player_Eve_12,Midfielder,Optimal,60,167,74.4972529046332,57.2728284259323,63.301898526033504,292.504717534301,0.352657406033157,2342,0,0,16.9088397655082,Zone 1 (Rest),55.2869036814829,0.0,45.7983099695106,1266,Bundesliga,Team_6
Manchester City,Player_Man_20,Midfielder,At Risk,83,192,74.8913106624697,58.8026688491556,89.2099151026595,356.784194947493,0.805363860344393,1321,3,10,5.87962626338673,Zone 1 (Rest),30.1302723204272,2.95231164785218,53.939430828749,1267,Bundesliga,Team_7
Newcastle United,Player_New_4,Midfielder,Optimal,52,185,76.9495301459505,43.3509979858294,77.3883828458667,262.385932467657,0.280707071494892,2241,0,0,11.5298380082856,Zone 1 (Rest),67.5251379856358,0.0,28.5272379168347,1268,Bundesliga,Team_8
Brighton & Hove Albion,Player_Bri_3,Defender,At Risk,75,201,62.4909242352754,40.2500529754066,84.1921085169852,391.847975519392,0.551956577554268,1060,3,6,5.82353176716148,Zone 1 (Rest),42.374237887901,2.47308539486228,30.0332036431746,1269,Bundesliga,Team_9
Fulham,Player_Ful_14,Forward,Optimal,59,188,94.0188645904335,46.8920816889512,60.9257371292422,205.189529951841,0.156868178681558,2581,0,0,13.3561045426984,Zone 1 (Rest),58.8457459626358,0.0,43.651702296143,1270,Bundesliga,Team_10
Arsenal,Player_Ars_25,Forward,At Risk,82,206,60.464821596324,31.4489377558912,84.8123389101671,395.98776694342496,1.1000205481193,510,1,10,9.30061198594602,Zone 1 (Rest),27.3092691450474,1.95604293376041,31.3614030131883,1271,Bundesliga,Team_11
Everton,Player_Eve_15,Midfielder,Underperforming,62,202,83.3799918212316,46.6758390183766,78.0644402580909,315.711566184745,1.24056472325951,1375,3,0,5.25994675988854,Zone 1 (Rest),35.4655667203287,0.684034581622233,46.8268634253859,1272,Bundesliga,Team_12
Brentford,Player_Bre_23,Midfielder,At Risk,75,204,69.261937438602,58.8509187935381,61.2851266535734,389.27737805263905,0.570003512133066,705,3,8,6.84787099713387,Zone 1 (Rest),17.4638224435038,2.31922283852311,54.2397224454099,1273,Bundesliga,Team_13
West Ham United,Player_Wes_3,Defender,Recovering,62,200,31.3456070407071,39.011940379662704,87.8828008341934,333.04078786757,0.889872352941544,518,1,6,6.29086627095585,Zone 1 (Rest),42.8743999815446,3.54985735473133,13.7415737194126,1274,Bundesliga,Team_14
Wolverhampton Wanderers,Player_Wol_12,Defender,At Risk,75,206,71.2646416842253,49.2672064089208,60.3085348780708,443.209994648429,1.20624616255526,1770,2,4,6.55939717881863,Zone 1 (Rest),50.5996705378753,1.28355125537131,33.947659007413,1275,Bundesliga,Team_15
Liverpool,Player_Liv_22,Defender,Underperforming,53,192,87.8164449242659,31.5086909417954,64.9864629572776,343.361821317298,0.79449394683943,1896,2,0,7.9215715596155,Zone 1 (Rest),68.8086191522459,0.287503273776276,26.3106857884455,1276,Bundesliga,Team_16
Bournemouth,Player_Bou_13,Forward,Optimal,54,157,97.215936806773,41.9072184254601,73.5017591827868,233.745427896423,0.448275382182976,2925,0,0,12.7974596776907,Zone 1 (Rest),72.1100089966437,0.0,42.6835326341334,1277,Bundesliga,Team_17
Sheffield United,Player_She_10,Midfielder,Optimal,56,171,95.1840598684705,58.1408392083004,89.7459832748216,220.831539000852,0.242175734945625,2063,0,0,17.3087962332221,Zone 1 (Rest),37.5908619899481,0.0,67.6807234425864,1278,Bundesliga,Team_18
Wolverhampton Wanderers,Player_Wol_22,Defender,At Risk,70,199,74.3683498793076,56.4710445322364,84.6208848230034,395.47007962448,0.850819109335016,507,2,2,6.64089741398806,Zone 1 (Rest),12.2305399334434,0.809925503577007,59.6024394362315,1279,Bundesliga,Team_19
Bournemouth,Player_Bou_11,Defender,Optimal,59,165,60.4521014635609,45.7474391629855,69.1929846811012,204.025800300923,0.335340888393261,2332,0,0,15.6621501575262,Zone 1 (Rest),84.8901707808213,0.0,12.9147696034698,1280,Bundesliga,Team_20
Bournemouth,Player_Bou_10,Defender,Recovering,55,202,39.1380706732257,35.2903160797768,68.3967795673928,355.543817470169,0.535930182185973,1477,2,2,5.04843441370484,Zone 1 (Rest),107.301905814453,2.02443510508365,-16.2740193373518,1281,Bundesliga,Team_1
Brentford,Player_Bre_24,Defender,Optimal,60,180,88.3506262091662,30.1672736375371,66.5300219874161,266.168428839986,0.293595747271899,2347,0,0,16.3198868039619,Zone 1 (Rest),88.6700217074836,0.0,16.5821545217887,1282,Bundesliga,Team_2
Tottenham Hotspur,Player_Tot_7,Defender,Optimal,52,184,68.8224449968929,38.3679957733531,66.1073484102673,284.045240627693,0.169677334631301,2724,0,0,17.2716906976631,Zone 1 (Rest),103.813269791037,0.0,1.8354190104398,1283,Bundesliga,Team_3
Manchester United,Player_Mans_10,Midfielder,Optimal,54,155,64.825434844024,49.2155753606545,66.1900115521738,236.426986104808,0.301366908341943,2812,0,0,13.2158276468003,Zone 1 (Rest),88.5530706526653,0.0,16.4438319690408,1284,Bundesliga,Team_4
Brentford,Player_Bre_10,Midfielder,At Risk,70,195,66.3796905016543,43.2092522854245,62.1147583692943,337.129340980249,1.16421938498897,954,3,5,7.23100610488772,Zone 1 (Rest),33.5131921784444,1.66669462804542,39.0132054403253,1287,Bundesliga,Team_7
Brighton & Hove Albion,Player_Bri_14,Goalkeeper,Optimal,56,155,94.2294903562315,34.5435911404703,87.9260281310735,227.927608845441,0.357152764023483,2515,0,0,18.6638651425134,Zone 1 (Rest),77.8385380848349,0.0,32.8609957495915,1288,Bundesliga,Team_8
Burnley,Player_Bur_7,Midfielder,Underperforming,53,206,68.8606908845242,31.1232401980663,81.390977344884,405.512729799884,0.67159636706519,1605,2,0,7.31296773552577,Zone 1 (Rest),75.2303646373641,0.397159506720999,12.0162943908866,1289,Bundesliga,Team_9
Bournemouth,Player_Bou_18,Defender,Optimal,59,179,74.0722002564141,45.2335175242733,75.212472721808,263.790187455296,0.49406982203627,2287,0,0,16.193899693665,Zone 1 (Rest),68.7408495200955,0.0,28.2485297545206,1290,Bundesliga,Team_10
Bournemouth,Player_Bou_16,Defender,Recovering,60,193,56.5825832644055,47.9137988853323,68.9186161284398,345.998750792648,0.911303972066231,1081,3,10,5.70553797010676,Zone 1 (Rest),40.0837646449227,4.02683635825038,33.3744132149301,1291,Bundesliga,Team_11
Crystal Palace,Player_Cry_17,Defender,Optimal,60,157,91.327936531945,45.6075224714196,73.7398727701071,239.80052929545,0.221166291533277,2194,0,0,17.1013543179807,Zone 1 (Rest),53.0845969785096,0.0,53.4081923725191,1292,Bundesliga,Team_12
Aston Villa,Player_Ast_10,Forward,At Risk,77,192,71.9019380527528,51.3004398571803,80.6665590615027,474.664583172162,1.13629135397925,1651,1,9,7.30778737209895,Zone 1 (Rest),44.9576347640271,1.90315211020441,40.7524703884927,1293,Bundesliga,Team_13
Arsenal,Player_Ars_8,Forward,Underperforming,64,208,80.5075404406603,34.6133962343552,79.4132008001377,344.097241814035,0.686438262144255,758,2,0,9.00384843564938,Zone 1 (Rest),27.5243308921388,0.27590861491835,42.1137527802292,1294,Bundesliga,Team_14
Brentford,Player_Bre_19,Forward,Recovering,52,196,53.1896016391676,59.0288405745136,83.2946790795305,422.26732044332897,1.35730890236084,750,1,4,7.80339147469475,Zone 1 (Rest),24.1360142650437,1.20464718970588,44.9400142595089,1295,Bundesliga,Team_15
Newcastle United,Player_New_15,Defender,Optimal,60,151,68.9445773798525,59.146457757891696,77.1912428679255,293.273074047625,0.33006534019865,2252,0,0,18.6201448227262,Zone 1 (Rest),55.682103426275,0.0,47.952934908257696,1296,Bundesliga,Team_16
Manchester United,Player_Mans_11,Midfielder,Recovering,58,204,45.3497104064178,43.139553654323905,71.3185789572622,300.519004876729,1.36830110703559,507,1,4,5.92260509678189,Zone 1 (Rest),26.2181276685362,1.8615843112221,30.5250668589243,1297,Bundesliga,Team_17
Liverpool,Player_Liv_12,Midfielder,At Risk,70,197,75.4158648386226,53.6322733794558,70.2187370839272,352.138905647181,0.996037454293406,1325,1,3,8.14471423389942,Zone 1 (Rest),32.9600887944047,0.651210544922434,48.775659605925696,1298,Bundesliga,Team_18
Brentford,Player_Bre_21,Goalkeeper,Optimal,58,156,78.0517645211702,33.6688439280687,87.3743504890369,288.255987677235,0.286523902456068,2692,0,0,14.0973923644294,Zone 1 (Rest),102.975164093012,0.0,5.60605407450449,1299,Bundesliga,Team_19
Nottingham Forest,Player_Not_12,Forward,Recovering,55,203,40.1190850940246,58.8315370546787,75.891418983251,446.477689319511,1.42410771591128,1792,1,7,6.51508753491015,Zone 1 (Rest),76.1996312815094,3.0606855373328,11.2073846636423,1300,Bundesliga,Team_20
Manchester City,Player_Man_13,Goalkeeper,Optimal,52,188,66.5862341257177,40.6817883875088,87.1207492839746,269.243603289027,0.207764933519409,2663,0,0,19.4290970391252,Zone 1 (Rest),99.0247515513595,0.0,4.38471859673777,1302,Bundesliga,Team_2
Manchester United,Player_Mans_23,Forward,Recovering,58,207,54.497983184147294,48.7826981714044,71.3083328827472,392.535957133921,0.801377874164142,1546,3,2,6.16106347573409,Zone 1 (Rest),58.3835551244499,1.48913438045484,21.6894329618849,1303,Bundesliga,Team_3
Tottenham Hotspur,Player_Tot_24,Goalkeeper,At Risk,83,207,88.619636283971,40.4246826497067,86.5598354704265,386.172418307607,1.39671428984012,1640,3,10,8.27346540715674,Zone 1 (Rest),46.010047834034,1.77307021225428,40.1131744442723,1304,Bundesliga,Team_4
Luton Town,Player_Lut_22,Defender,At Risk,71,209,77.963140565395,41.552261612742704,77.1272116125643,366.485338434873,0.815533180663136,808,2,8,8.83297972356026,Zone 1 (Rest),25.2144368080591,1.45212312350343,45.1200791244395,1305,Bundesliga,Team_5
Fulham,Player_Ful_1,Midfielder,At Risk,75,201,60.4841246710443,30.1807693815858,83.9257335992503,485.238813686356,0.728676779603609,670,1,9,9.04039641177915,Zone 1 (Rest),37.1983695558686,1.82882068777456,26.6002609436624,1306,Bundesliga,Team_6
Burnley,Player_Bur_12,Forward,Optimal,60,181,88.4400384779925,44.6899895534819,82.4813705017247,291.784088309355,0.143211582996632,2801,0,0,10.5383052490846,Zone 1 (Rest),71.1352445454012,0.0,34.2512615945156,1307,Bundesliga,Team_7
Tottenham Hotspur,Player_Tot_11,Forward,Optimal,61,163,80.5926941571876,47.1846673879953,77.7885255430478,216.352387258502,0.256432614660704,2027,0,0,12.5813343270113,Zone 1 (Rest),53.6345272045577,0.0,45.4864014359664,1308,Bundesliga,Team_8
Sheffield United,Player_She_7,Defender,Optimal,59,163,93.2249104172716,34.4931479528353,71.9799774059767,240.967286929252,0.491288267410623,2662,0,0,10.1667581348984,Zone 1 (Rest),83.0995651333839,0.0,27.3733087341859,1309,Bundesliga,Team_9
Nottingham Forest,Player_Not_15,Midfielder,Optimal,64,187,78.2153254192243,48.2992087215936,81.914774324469,213.535543497328,0.179055688236452,2329,0,0,14.7741618948035,Zone 1 (Rest),62.0417286380046,0.0,34.4774360977611,1310,Bundesliga,Team_10
Arsenal,Player_Ars_17,Midfielder,Recovering,55,193,35.212604259227,55.4170821708198,88.4189366476902,333.275517386454,1.27098429253214,900,2,7,6.72941528476478,Zone 1 (Rest),46.4660658507909,3.7981055816998706,22.882704963345,1311,Bundesliga,Team_11
Liverpool,Player_Liv_23,Goalkeeper,Recovering,60,201,58.7610722222354,31.1572779551541,84.8630449652032,321.351213187177,0.835660064796963,1645,2,9,6.76676114013026,Zone 1 (Rest),90.2193101428694,2.76644555008416,-0.149731326109412,1313,Bundesliga,Team_13
Luton Town,Player_Lut_14,Forward,At Risk,84,192,67.8594786782485,44.2349172410484,61.2449197652972,364.413507039146,1.05974466133368,971,1,4,6.53133943502307,Zone 1 (Rest),32.565290125616,1.1281250184983,41.4214092675422,1314,Bundesliga,Team_14
Tottenham Hotspur,Player_Tot_12,Forward,Optimal,50,189,83.9485592040043,47.9331955268712,67.1108357132501,223.467403826155,0.453483867864301,2629,0,0,11.6975790508754,Zone 1 (Rest),65.624957889824,0.0,35.0565062651066,1315,Bundesliga,Team_15
Luton Town,Player_Lut_14,Forward,At Risk,84,192,67.8594786782485,44.2349172410484,61.2449197652972,364.413507039146,1.05974466133368,971,1,4,6.53133943502307,Zone 1 (Rest),32.565290125616,1.1281250184983,41.4214092675422,1316,Bundesliga,Team_16
Burnley,Player_Bur_2,Defender,Recovering,63,208,58.5716025719617,36.5764523569722,79.8694121619216,450.365029191336,1.31194623463788,1635,2,8,5.65843451718104,Zone 1 (Rest),76.5824910454903,3.01728684144931,8.92575186704021,1317,Bundesliga,Team_17
Nottingham Forest,Player_Not_24,Defender,At Risk,81,208,85.0260315770911,41.432152989658896,65.5451519384108,311.917419470629,1.10435931971477,1576,3,11,7.71499066302635,Zone 1 (Rest),44.9559952016111,2.13422754709259,39.183744887086,1318,Bundesliga,Team_18
Manchester United,Player_Mans_9,Defender,Optimal,52,181,78.9584656105149,43.3511547704205,79.3079967800408,219.228901880867,0.116347446506592,2004,0,0,13.4508262782239,Zone 1 (Rest),58.9391118583245,0.0,35.0113306754756,1319,Bundesliga,Team_19
Brighton & Hove Albion,Player_Bri_16,Midfielder,At Risk,71,208,96.2878012282332,43.4146462381167,89.011015774511,322.197893842696,0.947055543806425,1049,2,5,6.908059699336,Zone 1 (Rest),25.2591405093612,1.05237540196883,55.0208206523984,1320,Bundesliga,Team_20
Manchester United,Player_Mans_7,Defender,At Risk,72,206,97.9808249463057,42.9414696185808,87.7976287548448,398.423258615908,0.758244388298958,1483,1,3,8.10402842211046,Zone 1 (Rest),35.4396927712354,0.503753346425237,51.2051465017724,1321,Bundesliga,Team_1
Wolverhampton Wanderers,Player_Wol_15,Midfielder,Optimal,58,175,85.9006585937345,45.4608123865561,65.3157750303357,229.426673663711,0.145918770900512,2282,0,0,10.5560552168046,Zone 1 (Rest),58.70651195132049,0.0,41.5171194451258,1322,Bundesliga,Team_2
Everton,Player_Eve_23,Midfielder,Recovering,50,199,54.6714363355606,41.1395745399474,72.5582182475499,391.686284826288,1.22500607629912,1187,2,4,9.95886440489625,Zone 1 (Rest),53.2180485663348,1.10199835754856,21.4034986478257,1323,Bundesliga,Team_3
Brentford,Player_Bre_9,Defender,At Risk,78,202,72.0418431133725,40.0526248526026,76.404401933686,398.219145876633,1.42711062885843,1730,1,8,8.56480003929403,Zone 1 (Rest),60.2525017876026,1.45861429719117,25.6643396922636,1324,Bundesliga,Team_4
Burnley,Player_Bur_2,Defender,Recovering,63,208,58.5716025719617,36.5764523569722,79.8694121619216,450.365029191336,1.31194623463788,1635,2,8,5.65843451718104,Zone 1 (Rest),76.5824910454903,3.01728684144931,8.92575186704021,1325,Bundesliga,Team_5
Luton Town,Player_Lut_24,Midfielder,Optimal,61,173,76.7654469776822,42.2659920879654,65.1573767318131,254.732468433949,0.16583970947983,2181,0,0,12.4974417922936,Zone 1 (Rest),67.6052280051673,0.0,29.7261335609713,1326,Bundesliga,Team_6
Luton Town,Player_Lut_8,Midfielder,At Risk,76,195,85.3897656441612,43.7283960970795,82.4810830993487,409.139193762605,0.704064388546601,698,1,11,5.13433827022468,Zone 1 (Rest),18.8308072404041,2.73710177400265,56.5576176927367,1327,Bundesliga,Team_7
Arsenal,Player_Ars_11,Midfielder,Recovering,58,204,49.6572594191707,51.0171474121828,62.609602797342305,381.69064261414,0.872688517012314,827,3,6,5.24391790836587,Zone 1 (Rest),32.8512357687522,3.45623988695681,33.2466524816673,1328,Bundesliga,Team_8
